Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,start_line,end_line,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,copyright_holder
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileCleaningTracker.java,file,FileCleaningTracker.java,FileCleaningTracker,.java,11272,2016-04-14,e37530689fcc39e6e16273803180d50ecace0a94,6bd2220e073119936f9c67e62954f1d2,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileCleaningTracker.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,15,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],False,True,False,False,2-aho,120,120,100.00,100.00,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileDeleteStrategy.java,file,FileDeleteStrategy.java,FileDeleteStrategy,.java,5778,2016-04-14,cc9304042bc6d13dd58471eae486176f035ac655,7f4075bd787e778a4c8ae78c92ed9699,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileDeleteStrategy.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,15,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],False,True,False,False,2-aho,120,120,100.00,100.00,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileExistsException.java,file,FileExistsException.java,FileExistsException,.java,1729,2016-04-14,7326d058fb8c8c12ce673eaa2944bfdd8ba006a9,50147e4edbe118427b4cce3592b0cb08,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileExistsException.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,15,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],False,True,False,False,2-aho,120,120,100.00,100.00,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FilenameUtils.java,file,FilenameUtils.java,FilenameUtils,.java,56895,2016-04-14,be54f43f330ca9e09b9390957d6d7e0e0c6082fb,c95157de458c89e3aa04759ec420487c,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FilenameUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,15,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],False,True,False,False,2-aho,120,120,100.00,100.00,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileSystemUtils.java,file,FileSystemUtils.java,FileSystemUtils,.java,22287,2016-04-14,1d113df3e04c5ddab89cecbd9ea774d9e1bbf6a1,7b7da0674043dfb4e2c0e0f093d7b4a0,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/commons-io-2.5-sources.jar-extract/org/apache/commons/io/FileSystemUtils.java,,,,,,,,,,,,,,,,,,,,,,,,,,apache-2.0,100.00,Apache License 2.0,Apache 2.0,Permissive,False,Apache Software Foundation,http://www.apache.org/licenses/,http://www.apache.org/licenses/LICENSE-2.0,https://enterprise.dejacode.com/urn/urn:dje:license:apache-2.0,Apache-2.0,https://spdx.org/licenses/Apache-2.0,2,15,apache-2.0_12.RULE,apache-2.0,[u'apache-2.0'],False,True,False,False,2-aho,120,120,100.00,100.00,,
