Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,author,copyright_holder
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/SyncVar.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/,directory,duration,duration,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,4,0,38626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/Deadline.scala,file,Deadline.scala,Deadline,.scala,3420,2018-08-28,2c0eba1f837d072282c8cd76b5257d87994c4cb1,e40bdf1742313d4a12d529308fd242a8,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/Deadline.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/Duration.scala,file,Duration.scala,Duration,.scala,29025,2018-08-28,f7b38987e8d4df3c45654335674f276801fb396d,935695462a7f401447ff0661b97dd430,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/Duration.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/DurationConversions.scala,file,DurationConversions.scala,DurationConversions,.scala,3527,2018-08-28,e8788ddc71f9faec041230a7dfe7258d280b0414,75ec7088de55bae3743613997ee0532f,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/DurationConversions.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/duration/package.scala,file,package.scala,package,.scala,2654,2018-08-28,8dbc68fac84df7ef1eae4adf69b7b933decbfb52,65425bf3101c52cfacf044b30f28af39,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/,directory,impl,impl,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,29878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/ExecutionContextImpl.scala,file,ExecutionContextImpl.scala,ExecutionContextImpl,.scala,7478,2018-08-28,d5ede613b56cac6257c87ce521a6c50360a7b8d1,a385d8dd28dd645248197a10a5b43f86,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/ExecutionContextImpl.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/Promise.scala,file,Promise.scala,Promise,.scala,22400,2018-08-28,4148bc3e1214f5f6bb78dd359b57d7f0c13481e7,1325f9bef3d954d6a509d4d029ce73e6,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/Promise.scala,,,,,,,,,,,,,,,,,,,,,,,,,,cc0-1.0,88.00,Creative Commons CC0 1.0 Universal,CC0-1.0,Public Domain,False,Creative Commons,http://creativecommons.org/publicdomain/zero/1.0/,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://enterprise.dejacode.com/urn/urn:dje:license:cc0-1.0,CC0-1.0,https://spdx.org/licenses/CC0-1.0,cc0-1.0_28.RULE,cc0-1.0,[u'cc0-1.0'],False,True,False,False,2-aho,15,15,100.00,88.00,,26,27,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/Promise.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/concurrent/impl/Promise.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,Doug Lea,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/,directory,io,io,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,39084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/AnsiColor.scala,file,AnsiColor.scala,AnsiColor,.scala,5906,2018-08-28,00b679877f809b7795cbe51deacc8daaaf6d23a3,8f2e86deff4603dea957bee3df63fadd,text/html,"HTML document, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/BufferedSource.scala,file,BufferedSource.scala,BufferedSource,.scala,4348,2018-08-28,39b8d6f4914662233b673e86cc68b2199d40de98,bd229f27c46754d1524337ea34504e85,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/BufferedSource.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/BufferedSource.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,"Burak Emir, Paul Phillips",
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Codec.scala,file,Codec.scala,Codec,.scala,5849,2018-08-28,4243ccafd3b2e0fb7dd1b85f119c77c0525b297f,301695849e2d153201a8697e5b01587f,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Codec.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Position.scala,file,Position.scala,Position,.scala,3125,2018-08-28,a2c3c066ef659a1f69b08872e3d5d61181eb8c1c,c5f4f817758e23f82af82e7a60d744d3,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Position.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Position.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,Burak Emir,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Source.scala,file,Source.scala,Source,.scala,12202,2018-08-28,1bb28b5a765016916c2f7528f9c8806871f61579,3b10ade3cff8d723e204eaadbba71bbe,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Source.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/Source.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,"Burak Emir, Paul Phillips",
/scala-library-2.13.0-M5-sources.jar-extract/scala/io/StdIn.scala,file,StdIn.scala,StdIn,.scala,7654,2018-08-28,0159015fe957e670392ec915cc56841d72704a88,ff7408847d1c6efcbc3d275ea8196752,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/,directory,math,math,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,13,0,114946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,file,BigDecimal.scala,BigDecimal,.scala,30434,2018-08-28,25cb783c78719b0144432280b43e95a1655445fe,4db5caf49f015b9c177eab645d2bab84,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2007-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,Stephane Micheloud,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,Rex Kerr,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,356,Stephane Micheloud,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigDecimal.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,356,Rex Kerr,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigInt.scala,file,BigInt.scala,BigInt,.scala,15296,2018-08-28,749fc612e836ac8e84052a4b2698ebf770311f69,95f98e83558f47420f03c68ba232d160,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigInt.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigInt.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/BigInt.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,108,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Equiv.scala,file,Equiv.scala,Equiv,.scala,2309,2018-08-28,0b1cdc327664a48801a18bcdebcecc76f051e7d8,341604c58a5f074f5144da0617e95876,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Equiv.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Equiv.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,"Geoffrey Washburn, Paul Phillips",
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Fractional.scala,file,Fractional.scala,Fractional,.scala,1171,2018-08-28,c89bbca86e3c4f9c4febf1ab592ecb4a59c3bf34,77c3400b9d3823788b34dfd9353bfb59,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Fractional.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Integral.scala,file,Integral.scala,Integral,.scala,1459,2018-08-28,051ae29af2663b7676b89b616989abc9ccbeeafa,9dddec32384eaab628852c384a891e53,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Integral.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Numeric.scala,file,Numeric.scala,Numeric,.scala,9525,2018-08-28,ed60bdc8f08f52ad7981ac782f73c20e451cd991,6e6b3c92e1a6d8b7834d4a7035e3b702,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Numeric.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordered.scala,file,Ordered.scala,Ordered,.scala,3901,2018-08-28,ef2ee025b78d0c1f6bde6f5746e0022fbbe833be,a218f33c68f6e3da7d866f6d2a501c88,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordered.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordered.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,54,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordering.scala,file,Ordering.scala,Ordering,.scala,25401,2018-08-28,9dbd001dba681d0a2f657643301d29c4a8698ef1,28bfe09d21f9e40fd15f016a2c159bf9,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordering.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2017,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/Ordering.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,Geoffrey Washburn,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/package.scala,file,package.scala,package,.scala,15215,2018-08-28,7bbfcf7d4dbd41451e4249c4a8734b15e2a72eb7,98dbe9dd7faeb4b7558b23d9d9f3d75c,text/plain,UTF-8 Unicode text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/package.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartiallyOrdered.scala,file,PartiallyOrdered.scala,PartiallyOrdered,.scala,1760,2018-08-28,1d985ed1934ba9a14304a539fb180aed53d4eaed,8e74c01de1c91b5b4dca3faf30272fe0,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartiallyOrdered.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2017,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartiallyOrdered.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,Martin Odersky,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartialOrdering.scala,file,PartialOrdering.scala,PartialOrdering,.scala,3276,2018-08-28,f98a00a2d9dc3f156a6f7d3aea1b904e546ad4f9,06f0e9db52cb861af5026eba3c59aa23,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartialOrdering.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2003-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/PartialOrdering.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,Geoffrey Washburn,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/ScalaNumber.java,file,ScalaNumber.java,ScalaNumber,.java,824,2018-08-28,8db176460eaf8111acec6b1cd5366b7fe67f1657,ff289b2c18ba1c37b78145605155e94e,text/plain,ASCII text,Java,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/ScalaNumber.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/ScalaNumber.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,"Martin Odersky, Paul Phillips",
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/ScalaNumericConversions.scala,file,ScalaNumericConversions.scala,ScalaNumericConversions,.scala,4375,2018-08-28,f5fd66c5386b9555c6f1986e86fbad2c744e3c04,49d5d81205b621b90f0c80d7c57c0070,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/math/ScalaNumericConversions.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2007-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/,directory,ref,ref,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,6,0,7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/PhantomReference.scala,file,PhantomReference.scala,PhantomReference,.scala,1108,2018-08-28,a5411b6c59b4380eb7dae357c5135ce669ed24ef,80368e7c4567f3ab41480b47e732bf5f,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/PhantomReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/PhantomReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/PhantomReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,Philipp Haller,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/Reference.scala,file,Reference.scala,Reference,.scala,962,2018-08-28,800ca455fae60421aad07b48b13379f20c27aff0,04fbe618d8aa8e9ce47d513931dc462a,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/Reference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/Reference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceQueue.scala,file,ReferenceQueue.scala,ReferenceQueue,.scala,1217,2018-08-28,e19f0a98585fc21ad809e95c6a17038b8744b544,cd799e2ef592e6184941a0e171c4e0d9,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceQueue.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceQueue.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceQueue.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Philipp Haller,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceWrapper.scala,file,ReferenceWrapper.scala,ReferenceWrapper,.scala,1122,2018-08-28,d55c856df77c990092afe2a73d7dc632f7d3f8cb,bdf5eb4885950510665ed1eeafaa146c,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceWrapper.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceWrapper.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/ReferenceWrapper.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,Philipp Haller,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/SoftReference.scala,file,SoftReference.scala,SoftReference,.scala,1609,2018-08-28,86c8a96b5fb99cb8a736bf363ac64ac1d26e06bf,3e505db98faad977c17edbde8407dde6,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/SoftReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/SoftReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/SoftReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,24,Rebecca Claire Murphy,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/SoftReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,Philipp Haller,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/WeakReference.scala,file,WeakReference.scala,WeakReference,.scala,1746,2018-08-28,7074b2f5a1e959ff2128cc3266fbbd631b285076,7d66088c24afc61e3f27b00dcfe54c2a,text/x-c++,"C++ source, ASCII text",Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/WeakReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2006-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/WeakReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,Sean McDirmid,
/scala-library-2.13.0-M5-sources.jar-extract/scala/ref/WeakReference.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,Philipp Haller,
/scala-library-2.13.0-M5-sources.jar-extract/scala/reflect/,directory,reflect,reflect,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,10,2,47126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/reflect/ClassManifestDeprecatedApis.scala,file,ClassManifestDeprecatedApis.scala,ClassManifestDeprecatedApis,.scala,11556,2018-08-28,2134c87ad1d342464346ca4e44242b5cc8edfa12,2b0e5cbe3150a8e7ea57298c778c7dbe,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/reflect/ClassManifestDeprecatedApis.scala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(c) 2007-2013,3,3,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/reflect/ClassTag.scala,file,ClassTag.scala,ClassTag,.scala,5922,2018-08-28,2d2ecdb779ce8577764af2cdb1a900fd4e4e2a93,2892ad646ba3285081ce44a6adc9db65,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/scala-library-2.13.0-M5-sources.jar-extract/scala/reflect/Manifest.scala,file,Manifest.scala,Manifest,.scala,16990,2018-08-28,1b6d4172c38b0481a2b7fa2dd0dcfe064d12138f,c5ae1eb03cd41e94373b8cdb3828b9c4,text/plain,ASCII text,Scala,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
