Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/compound.rb,file,compound.rb,compound,.rb,8590,2018-10-09,cc708a8716eb6079461425e5dc08a6bb31ce71c4,d4f019ababbe15d1481bba75c3e95008,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/contain_exactly.rb,file,contain_exactly.rb,contain_exactly,.rb,11191,2018-10-09,d2e988fd80ba2d0d9b43caf6a0ba8172aed7e3fb,3f8e1260e9dd7c55c779db373131e24a,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/cover.rb,file,cover.rb,cover,.rb,546,2018-10-09,991d7e6a030cd58a3a94017812ba86aedb623cab,3cd7d592a0b608a2e9897cfb93435f7c,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/eq.rb,file,eq.rb,eq,.rb,949,2018-10-09,a6ff7120c47abc5ff8c58834e2c0660b77f78267,6ee72870add5dab39156310b25826b93,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/eql.rb,file,eql.rb,eql,.rb,833,2018-10-09,7a509f9ce1d168a5588dc69dbd6d55f662d32b17,d0fb228e3d9ea19bfda0754c9896aefb,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/equal.rb,file,equal.rb,equal,.rb,1913,2018-10-09,082d17ffdf421a026a5f326c462b1db965590e9a,9324d4a97c37d8743d0ecee60ec50aa8,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/exist.rb,file,exist.rb,exist,.rb,2571,2018-10-09,fb1003d9df975240547d2df1b3276cccff7c0898,7c1e93abc126fbb7f465c5f4e0a2cc13,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/has.rb,file,has.rb,has,.rb,3079,2018-10-09,ccdb2d5438f5f6d3fa59a58117b72be184bec99e,a370b33f82e1591ff424450e81b5ef73,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/have_attributes.rb,file,have_attributes.rb,have_attributes,.rb,3140,2018-10-09,9ba6a2d55b04009cc491784b217a6ca6d3446c39,479c2453e9a0863af82926c4e255c937,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/include.rb,file,include.rb,include,.rb,4560,2018-10-09,c8a9b5a4a2797149a32cad109fc0b4d7c14c729e,deb2b354e9194da8a9eba545cb38791a,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/match.rb,file,match.rb,match,.rb,3001,2018-10-09,af3912f1691305bbd617731553c4646c0b0cd4bc,abe0a5faabc7f9b6e582cfea8cc9fe9b,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/operators.rb,file,operators.rb,operators,.rb,4361,2018-10-09,548f9e7b12e10b72b18127ed0f4682d4f6b44e29,df82e0513ae25b9dbcb26f0ca410f584,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/output.rb,file,output.rb,output,.rb,5390,2018-10-09,214ae5dac6c398aa9af28653a84d481522ddf865,456cafe15906516c5977bc45d80feba4,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/raise_error.rb,file,raise_error.rb,raise_error,.rb,7935,2018-10-09,a195fc61f57adac138c7afc54c7a1de567c534cc,7e9ed45374757bf8c1d3b735adc3f926,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/respond_to.rb,file,respond_to.rb,respond_to,.rb,5395,2018-10-09,601a7e67374cc44b016abeb410f63bfae09795c7,547c0056e649da77e2a3000b018441f1,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/satisfy.rb,file,satisfy.rb,satisfy,.rb,1516,2018-10-09,fd2cb8afd5636869b0b41b488fbd7f3f8e28fae4,758f9819ed239c10e891f1b4d6886e62,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/start_or_end_with.rb,file,start_or_end_with.rb,start_or_end_with,.rb,2780,2018-10-09,4f775b97e55232a764204cf7ba25589b3752cfaf,d5ae38d07b1d3b1953fb509a84eda242,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/throw_symbol.rb,file,throw_symbol.rb,throw_symbol,.rb,3908,2018-10-09,fc175ff5a75d7bf39e35ddd7b88432736292c57c,3e14c403be534bb56c168dff46cb4012,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/data.tar.gz-extract/lib/rspec/matchers/built_in/yield.rb,file,yield.rb,yield,.rb,12933,2018-10-09,1a63dbdf94f1a97d8b2bc7f3d7de1d48b65dc978,5a0d1efb5bf995c0ff5314dc398bf17b,text/x-ruby,"Ruby module source, ASCII text",Ruby,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/metadata.gz-extract/,directory,metadata.gz-extract,metadata.gz-extract,,0,,,,,,,False,False,False,False,False,False,False,False,False,True,1,0,7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/rspec-expectations-3.8.2.gem-extract/metadata.gz-extract/metadata.gz-extract,file,metadata.gz-extract,metadata,.gz-extract,7559,2018-10-24,d21a25142efa30dc35a23a3851b2b163f156ef4f,1bc6b248751a979dd453b6cfbdd21fae,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
